Date,F1,F2,F3,F4,F5,F6,Label
1984-04-17,11.2,12.0,11.1,10.8,12.8,9.8,13.7
1984-04-18,12.0,11.1,10.8,12.8,9.8,13.7,11.0
1984-04-19,11.1,10.8,12.8,9.8,13.7,11.0,13.2
1984-04-20,10.8,12.8,9.8,13.7,11.0,13.2,13.0
1984-04-21,12.8,9.8,13.7,11.0,13.2,13.0,10.2
1984-04-22,9.8,13.7,11.0,13.2,13.0,10.2,13.2
1984-04-23,13.7,11.0,13.2,13.0,10.2,13.2,9.3
1984-04-24,11.0,13.2,13.0,10.2,13.2,9.3,11.1
1984-04-25,13.2,13.0,10.2,13.2,9.3,11.1,10.3
1984-04-26,13.0,10.2,13.2,9.3,11.1,10.3,8.7
1984-04-27,10.2,13.2,9.3,11.1,10.3,8.7,11.7
1984-04-28,13.2,9.3,11.1,10.3,8.7,11.7,12.5
1984-04-29,9.3,11.1,10.3,8.7,11.7,12.5,6.5
1984-04-30,11.1,10.3,8.7,11.7,12.5,6.5,9.6
1984-05-01,10.3,8.7,11.7,12.5,6.5,9.6,13.8
1984-05-02,8.7,11.7,12.5,6.5,9.6,13.8,14.7
1984-05-03,11.7,12.5,6.5,9.6,13.8,14.7,9.1
1984-05-04,12.5,6.5,9.6,13.8,14.7,9.1,4.8
1984-05-05,6.5,9.6,13.8,14.7,9.1,4.8,3.3
1984-05-06,9.6,13.8,14.7,9.1,4.8,3.3,3.5
1984-05-07,13.8,14.7,9.1,4.8,3.3,3.5,5.7
1984-05-08,14.7,9.1,4.8,3.3,3.5,5.7,5.5
1984-05-09,9.1,4.8,3.3,3.5,5.7,5.5,7.0
1984-05-10,4.8,3.3,3.5,5.7,5.5,7.0,9.5
1984-05-11,3.3,3.5,5.7,5.5,7.0,9.5,9.9
1984-05-12,3.5,5.7,5.5,7.0,9.5,9.9,4.9
1984-05-13,5.7,5.5,7.0,9.5,9.9,4.9,6.3
1984-05-14,5.5,7.0,9.5,9.9,4.9,6.3,4.8
1984-05-15,7.0,9.5,9.9,4.9,6.3,4.8,6.2
1984-05-16,9.5,9.9,4.9,6.3,4.8,6.2,7.1
1984-05-17,9.9,4.9,6.3,4.8,6.2,7.1,7.5
1984-05-18,4.9,6.3,4.8,6.2,7.1,7.5,9.4
1984-05-19,6.3,4.8,6.2,7.1,7.5,9.4,8.7
1984-05-20,4.8,6.2,7.1,7.5,9.4,8.7,9.5
1984-05-21,6.2,7.1,7.5,9.4,8.7,9.5,12.1
1984-05-22,7.1,7.5,9.4,8.7,9.5,12.1,9.5
1984-05-23,7.5,9.4,8.7,9.5,12.1,9.5,9.3
1984-05-24,9.4,8.7,9.5,12.1,9.5,9.3,8.5
1984-05-25,8.7,9.5,12.1,9.5,9.3,8.5,8.0
1984-05-26,9.5,12.1,9.5,9.3,8.5,8.0,9.8
1984-05-27,12.1,9.5,9.3,8.5,8.0,9.8,6.2
1984-05-28,9.5,9.3,8.5,8.0,9.8,6.2,7.3
1984-05-29,9.3,8.5,8.0,9.8,6.2,7.3,10.9
1984-05-30,8.5,8.0,9.8,6.2,7.3,10.9,10.0
1984-05-31,8.0,9.8,6.2,7.3,10.9,10.0,8.7
1984-06-01,9.8,6.2,7.3,10.9,10.0,8.7,9.0
1984-06-02,6.2,7.3,10.9,10.0,8.7,9.0,10.8
1984-06-03,7.3,10.9,10.0,8.7,9.0,10.8,12.4
1984-06-04,10.9,10.0,8.7,9.0,10.8,12.4,7.2
1984-06-05,10.0,8.7,9.0,10.8,12.4,7.2,7.2
1984-06-06,8.7,9.0,10.8,12.4,7.2,7.2,11.1
1984-06-07,9.0,10.8,12.4,7.2,7.2,11.1,9.3
1984-06-08,10.8,12.4,7.2,7.2,11.1,9.3,10.1
1984-06-09,12.4,7.2,7.2,11.1,9.3,10.1,3.9
1984-06-10,7.2,7.2,11.1,9.3,10.1,3.9,5.0
1984-06-11,7.2,11.1,9.3,10.1,3.9,5.0,8.2
1984-06-12,11.1,9.3,10.1,3.9,5.0,8.2,2.8
1984-06-13,9.3,10.1,3.9,5.0,8.2,2.8,4.3
1984-06-14,10.1,3.9,5.0,8.2,2.8,4.3,8.1
1984-06-15,3.9,5.0,8.2,2.8,4.3,8.1,11.1
1984-06-16,5.0,8.2,2.8,4.3,8.1,11.1,4.7
1984-06-17,8.2,2.8,4.3,8.1,11.1,4.7,5.3
1984-06-18,2.8,4.3,8.1,11.1,4.7,5.3,10.0
1984-06-19,4.3,8.1,11.1,4.7,5.3,10.0,5.6
1984-06-20,8.1,11.1,4.7,5.3,10.0,5.6,2.2
1984-06-21,11.1,4.7,5.3,10.0,5.6,2.2,7.1
1984-06-22,4.7,5.3,10.0,5.6,2.2,7.1,8.3
1984-06-23,5.3,10.0,5.6,2.2,7.1,8.3,8.6
1984-06-24,10.0,5.6,2.2,7.1,8.3,8.6,10.1
1984-06-25,5.6,2.2,7.1,8.3,8.6,10.1,8.3
1984-06-26,2.2,7.1,8.3,8.6,10.1,8.3,7.2
1984-06-27,7.1,8.3,8.6,10.1,8.3,7.2,7.7
1984-06-28,8.3,8.6,10.1,8.3,7.2,7.7,7.8
1984-06-29,8.6,10.1,8.3,7.2,7.7,7.8,9.1
1984-06-30,10.1,8.3,7.2,7.7,7.8,9.1,9.4
1984-07-01,8.3,7.2,7.7,7.8,9.1,9.4,7.8
1984-07-02,7.2,7.7,7.8,9.1,9.4,7.8,2.6
1984-07-03,7.7,7.8,9.1,9.4,7.8,2.6,2.4
1984-07-04,7.8,9.1,9.4,7.8,2.6,2.4,3.9
1984-07-05,9.1,9.4,7.8,2.6,2.4,3.9,1.3
1984-07-06,9.4,7.8,2.6,2.4,3.9,1.3,2.1
1984-07-07,7.8,2.6,2.4,3.9,1.3,2.1,7.4
1984-07-08,2.6,2.4,3.9,1.3,2.1,7.4,7.2
1984-07-09,2.4,3.9,1.3,2.1,7.4,7.2,8.8
1984-07-10,3.9,1.3,2.1,7.4,7.2,8.8,8.9
1984-07-11,1.3,2.1,7.4,7.2,8.8,8.9,8.8
1984-07-12,2.1,7.4,7.2,8.8,8.9,8.8,8.0
1984-07-13,7.4,7.2,8.8,8.9,8.8,8.0,0.7
1984-07-14,7.2,8.8,8.9,8.8,8.0,0.7,0.1
1984-07-15,8.8,8.9,8.8,8.0,0.7,0.1,0.9
1984-07-16,8.9,8.8,8.0,0.7,0.1,0.9,7.8
1984-07-17,8.8,8.0,0.7,0.1,0.9,7.8,7.2
1984-07-18,8.0,0.7,0.1,0.9,7.8,7.2,8.0
1984-07-19,0.7,0.1,0.9,7.8,7.2,8.0,4.6
1984-07-20,0.1,0.9,7.8,7.2,8.0,4.6,5.2
1984-07-21,0.9,7.8,7.2,8.0,4.6,5.2,5.8
1984-07-22,7.8,7.2,8.0,4.6,5.2,5.8,6.8
1984-07-23,7.2,8.0,4.6,5.2,5.8,6.8,8.1
1984-07-24,8.0,4.6,5.2,5.8,6.8,8.1,7.5
1984-07-25,4.6,5.2,5.8,6.8,8.1,7.5,5.4
1984-07-26,5.2,5.8,6.8,8.1,7.5,5.4,4.6
1984-07-27,5.8,6.8,8.1,7.5,5.4,4.6,6.4
1984-07-28,6.8,8.1,7.5,5.4,4.6,6.4,9.7
1984-07-29,8.1,7.5,5.4,4.6,6.4,9.7,7.0
1984-07-30,7.5,5.4,4.6,6.4,9.7,7.0,10.0
1984-07-31,5.4,4.6,6.4,9.7,7.0,10.0,10.6
1984-08-01,4.6,6.4,9.7,7.0,10.0,10.6,11.5
1984-08-02,6.4,9.7,7.0,10.0,10.6,11.5,10.2
1984-08-03,9.7,7.0,10.0,10.6,11.5,10.2,11.1
1984-08-04,7.0,10.0,10.6,11.5,10.2,11.1,11.0
1984-08-05,10.0,10.6,11.5,10.2,11.1,11.0,8.9
1984-08-06,10.6,11.5,10.2,11.1,11.0,8.9,9.9
1984-08-07,11.5,10.2,11.1,11.0,8.9,9.9,11.7
1984-08-08,10.2,11.1,11.0,8.9,9.9,11.7,11.6
1984-08-09,11.1,11.0,8.9,9.9,11.7,11.6,9.0
1984-08-10,11.0,8.9,9.9,11.7,11.6,9.0,6.3
1984-08-11,8.9,9.9,11.7,11.6,9.0,6.3,8.7
1984-08-12,9.9,11.7,11.6,9.0,6.3,8.7,8.5
1984-08-13,11.7,11.6,9.0,6.3,8.7,8.5,8.5
1984-08-14,11.6,9.0,6.3,8.7,8.5,8.5,8.0
1984-08-15,9.0,6.3,8.7,8.5,8.5,8.0,6.0
1984-08-16,6.3,8.7,8.5,8.5,8.0,6.0,8.0
1984-08-17,8.7,8.5,8.5,8.0,6.0,8.0,8.5
1984-08-18,8.5,8.5,8.0,6.0,8.0,8.5,7.7
1984-08-19,8.5,8.0,6.0,8.0,8.5,7.7,8.4
1984-08-20,8.0,6.0,8.0,8.5,7.7,8.4,9.0
1984-08-21,6.0,8.0,8.5,7.7,8.4,9.0,8.3
1984-08-22,8.0,8.5,7.7,8.4,9.0,8.3,6.8
1984-08-23,8.5,7.7,8.4,9.0,8.3,6.8,9.3
1984-08-24,7.7,8.4,9.0,8.3,6.8,9.3,6.7
1984-08-25,8.4,9.0,8.3,6.8,9.3,6.7,9.0
1984-08-26,9.0,8.3,6.8,9.3,6.7,9.0,7.3
1984-08-27,8.3,6.8,9.3,6.7,9.0,7.3,6.3
1984-08-28,6.8,9.3,6.7,9.0,7.3,6.3,7.9
1984-08-29,9.3,6.7,9.0,7.3,6.3,7.9,5.2
1984-08-30,6.7,9.0,7.3,6.3,7.9,5.2,9.0
1984-08-31,9.0,7.3,6.3,7.9,5.2,9.0,11.3
1984-09-01,7.3,6.3,7.9,5.2,9.0,11.3,9.2
1984-09-02,6.3,7.9,5.2,9.0,11.3,9.2,11.3
1984-09-03,7.9,5.2,9.0,11.3,9.2,11.3,7.0
1984-09-04,5.2,9.0,11.3,9.2,11.3,7.0,8.0
1984-09-05,9.0,11.3,9.2,11.3,7.0,8.0,4.6
1984-09-06,11.3,9.2,11.3,7.0,8.0,4.6,8.5
1984-09-07,9.2,11.3,7.0,8.0,4.6,8.5,9.5
1984-09-08,11.3,7.0,8.0,4.6,8.5,9.5,9.4
1984-09-09,7.0,8.0,4.6,8.5,9.5,9.4,10.5
1984-09-10,8.0,4.6,8.5,9.5,9.4,10.5,9.7
1984-09-11,4.6,8.5,9.5,9.4,10.5,9.7,4.9
1984-09-12,8.5,9.5,9.4,10.5,9.7,4.9,8.0
1984-09-13,9.5,9.4,10.5,9.7,4.9,8.0,5.8
1984-09-14,9.4,10.5,9.7,4.9,8.0,5.8,5.5
1984-09-15,10.5,9.7,4.9,8.0,5.8,5.5,10.9
1984-09-16,9.7,4.9,8.0,5.8,5.5,10.9,11.7
1984-09-17,4.9,8.0,5.8,5.5,10.9,11.7,9.2
1984-09-18,8.0,5.8,5.5,10.9,11.7,9.2,8.9
1984-09-19,5.8,5.5,10.9,11.7,9.2,8.9,11.3
1984-09-20,5.5,10.9,11.7,9.2,8.9,11.3,8.6
1984-09-21,10.9,11.7,9.2,8.9,11.3,8.6,6.2
1984-09-22,11.7,9.2,8.9,11.3,8.6,6.2,6.6
1984-09-23,9.2,8.9,11.3,8.6,6.2,6.6,9.1
1984-09-24,8.9,11.3,8.6,6.2,6.6,9.1,6.1
1984-09-25,11.3,8.6,6.2,6.6,9.1,6.1,7.5
1984-09-26,8.6,6.2,6.6,9.1,6.1,7.5,10.7
1984-09-27,6.2,6.6,9.1,6.1,7.5,10.7,6.3
1984-09-28,6.6,9.1,6.1,7.5,10.7,6.3,5.5
1984-09-29,9.1,6.1,7.5,10.7,6.3,5.5,6.7
1984-09-30,6.1,7.5,10.7,6.3,5.5,6.7,4.2
1984-10-01,7.5,10.7,6.3,5.5,6.7,4.2,11.3
1984-10-02,10.7,6.3,5.5,6.7,4.2,11.3,16.3
1984-10-03,6.3,5.5,6.7,4.2,11.3,16.3,10.5
1984-10-04,5.5,6.7,4.2,11.3,16.3,10.5,10.3
1984-10-05,6.7,4.2,11.3,16.3,10.5,10.3,7.9
1984-10-06,4.2,11.3,16.3,10.5,10.3,7.9,7.7
1984-10-07,11.3,16.3,10.5,10.3,7.9,7.7,16.0
1984-10-08,16.3,10.5,10.3,7.9,7.7,16.0,14.6
1984-10-09,10.5,10.3,7.9,7.7,16.0,14.6,12.5
1984-10-10,10.3,7.9,7.7,16.0,14.6,12.5,8.1
1984-10-11,7.9,7.7,16.0,14.6,12.5,8.1,12.2
1984-10-12,7.7,16.0,14.6,12.5,8.1,12.2,17.2
1984-10-13,16.0,14.6,12.5,8.1,12.2,17.2,9.4
1984-10-14,14.6,12.5,8.1,12.2,17.2,9.4,8.7
1984-10-15,12.5,8.1,12.2,17.2,9.4,8.7,5.9
1984-10-16,8.1,12.2,17.2,9.4,8.7,5.9,4.8
1984-10-17,12.2,17.2,9.4,8.7,5.9,4.8,7.4
1984-10-18,17.2,9.4,8.7,5.9,4.8,7.4,9.4
1984-10-19,9.4,8.7,5.9,4.8,7.4,9.4,9.7
1984-10-20,8.7,5.9,4.8,7.4,9.4,9.7,9.9
1984-10-21,5.9,4.8,7.4,9.4,9.7,9.9,6.5
1984-10-22,4.8,7.4,9.4,9.7,9.9,6.5,9.8
1984-10-23,7.4,9.4,9.7,9.9,6.5,9.8,18.2
1984-10-24,9.4,9.7,9.9,6.5,9.8,18.2,11.3
1984-10-25,9.7,9.9,6.5,9.8,18.2,11.3,9.1
1984-10-26,9.9,6.5,9.8,18.2,11.3,9.1,9.6
1984-10-27,6.5,9.8,18.2,11.3,9.1,9.6,13.5
1984-10-28,9.8,18.2,11.3,9.1,9.6,13.5,10.7
1984-10-29,18.2,11.3,9.1,9.6,13.5,10.7,10.0
1984-10-30,11.3,9.1,9.6,13.5,10.7,10.0,8.5
1984-10-31,9.1,9.6,13.5,10.7,10.0,8.5,12.6
1984-11-01,9.6,13.5,10.7,10.0,8.5,12.6,16.6
1984-11-02,13.5,10.7,10.0,8.5,12.6,16.6,11.6
1984-11-03,10.7,10.0,8.5,12.6,16.6,11.6,12.2
1984-11-04,10.0,8.5,12.6,16.6,11.6,12.2,11.2
1984-11-05,8.5,12.6,16.6,11.6,12.2,11.2,9.2
1984-11-06,12.6,16.6,11.6,12.2,11.2,9.2,9.9
1984-11-07,16.6,11.6,12.2,11.2,9.2,9.9,11.9
1984-11-08,11.6,12.2,11.2,9.2,9.9,11.9,15.6
1984-11-09,12.2,11.2,9.2,9.9,11.9,15.6,19.0
1984-11-10,11.2,9.2,9.9,11.9,15.6,19.0,12.8
1984-11-11,9.2,9.9,11.9,15.6,19.0,12.8,12.2
1984-11-12,9.9,11.9,15.6,19.0,12.8,12.2,12.0
1984-11-13,11.9,15.6,19.0,12.8,12.2,12.0,11.1
1984-11-14,15.6,19.0,12.8,12.2,12.0,11.1,11.8
1984-11-15,19.0,12.8,12.2,12.0,11.1,11.8,7.6
1984-11-16,12.8,12.2,12.0,11.1,11.8,7.6,13.0
1984-11-17,12.2,12.0,11.1,11.8,7.6,13.0,12.7
1984-11-18,12.0,11.1,11.8,7.6,13.0,12.7,16.0
1984-11-19,11.1,11.8,7.6,13.0,12.7,16.0,14.8
1984-11-20,11.8,7.6,13.0,12.7,16.0,14.8,14.2
1984-11-21,7.6,13.0,12.7,16.0,14.8,14.2,10.0
1984-11-22,13.0,12.7,16.0,14.8,14.2,10.0,8.8
1984-11-23,12.7,16.0,14.8,14.2,10.0,8.8,11.6
1984-11-24,16.0,14.8,14.2,10.0,8.8,11.6,8.6
1984-11-25,14.8,14.2,10.0,8.8,11.6,8.6,14.6
1984-11-26,14.2,10.0,8.8,11.6,8.6,14.6,24.3
1984-11-27,10.0,8.8,11.6,8.6,14.6,24.3,11.6
1984-11-28,8.8,11.6,8.6,14.6,24.3,11.6,10.8
1984-11-29,11.6,8.6,14.6,24.3,11.6,10.8,12.0
1984-11-30,8.6,14.6,24.3,11.6,10.8,12.0,11.0
1984-12-01,14.6,24.3,11.6,10.8,12.0,11.0,12.6
1984-12-02,24.3,11.6,10.8,12.0,11.0,12.6,10.8
1984-12-03,11.6,10.8,12.0,11.0,12.6,10.8,9.1
1984-12-04,10.8,12.0,11.0,12.6,10.8,9.1,11.0
1984-12-05,12.0,11.0,12.6,10.8,9.1,11.0,13.0
1984-12-06,11.0,12.6,10.8,9.1,11.0,13.0,12.8
1984-12-07,12.6,10.8,9.1,11.0,13.0,12.8,9.9
1984-12-08,10.8,9.1,11.0,13.0,12.8,9.9,11.6
1984-12-09,9.1,11.0,13.0,12.8,9.9,11.6,10.5
1984-12-10,11.0,13.0,12.8,9.9,11.6,10.5,15.9
1984-12-11,13.0,12.8,9.9,11.6,10.5,15.9,12.2
1984-12-12,12.8,9.9,11.6,10.5,15.9,12.2,13.0
1984-12-13,9.9,11.6,10.5,15.9,12.2,13.0,12.5
1984-12-14,11.6,10.5,15.9,12.2,13.0,12.5,12.5
1984-12-15,10.5,15.9,12.2,13.0,12.5,12.5,11.4
1984-12-16,15.9,12.2,13.0,12.5,12.5,11.4,12.1
1984-12-17,12.2,13.0,12.5,12.5,11.4,12.1,16.8
1984-12-18,13.0,12.5,12.5,11.4,12.1,16.8,12.1
1984-12-19,12.5,12.5,11.4,12.1,16.8,12.1,11.3
1984-12-20,12.5,11.4,12.1,16.8,12.1,11.3,10.4
1984-12-21,11.4,12.1,16.8,12.1,11.3,10.4,14.2
1984-12-22,12.1,16.8,12.1,11.3,10.4,14.2,11.4
1984-12-23,16.8,12.1,11.3,10.4,14.2,11.4,13.7
1984-12-24,12.1,11.3,10.4,14.2,11.4,13.7,16.5
1984-12-25,11.3,10.4,14.2,11.4,13.7,16.5,12.8
1984-12-26,10.4,14.2,11.4,13.7,16.5,12.8,12.2
1984-12-27,14.2,11.4,13.7,16.5,12.8,12.2,12.0
1984-12-28,11.4,13.7,16.5,12.8,12.2,12.0,12.6
1984-12-29,13.7,16.5,12.8,12.2,12.0,12.6,16.0
1984-12-30,16.5,12.8,12.2,12.0,12.6,16.0,16.4
1985-01-01,12.8,12.2,12.0,12.6,16.0,16.4,13.3
1985-01-02,12.2,12.0,12.6,16.0,16.4,13.3,15.2
1985-01-03,12.0,12.6,16.0,16.4,13.3,15.2,13.1
1985-01-04,12.6,16.0,16.4,13.3,15.2,13.1,12.7
1985-01-05,16.0,16.4,13.3,15.2,13.1,12.7,14.6
1985-01-06,16.4,13.3,15.2,13.1,12.7,14.6,11.0
1985-01-07,13.3,15.2,13.1,12.7,14.6,11.0,13.2
1985-01-08,15.2,13.1,12.7,14.6,11.0,13.2,12.2
1985-01-09,13.1,12.7,14.6,11.0,13.2,12.2,14.4
1985-01-10,12.7,14.6,11.0,13.2,12.2,14.4,13.7
1985-01-11,14.6,11.0,13.2,12.2,14.4,13.7,14.5
1985-01-12,11.0,13.2,12.2,14.4,13.7,14.5,14.1
1985-01-13,13.2,12.2,14.4,13.7,14.5,14.1,14.4
1985-01-14,12.2,14.4,13.7,14.5,14.1,14.4,19.7
1985-01-15,14.4,13.7,14.5,14.1,14.4,19.7,16.5
1985-01-16,13.7,14.5,14.1,14.4,19.7,16.5,15.9
1985-01-17,14.5,14.1,14.4,19.7,16.5,15.9,11.8
1985-01-18,14.1,14.4,19.7,16.5,15.9,11.8,12.0
1985-01-19,14.4,19.7,16.5,15.9,11.8,12.0,11.4
1985-01-20,19.7,16.5,15.9,11.8,12.0,11.4,14.4
1985-01-21,16.5,15.9,11.8,12.0,11.4,14.4,12.4
1985-01-22,15.9,11.8,12.0,11.4,14.4,12.4,15.1
1985-01-23,11.8,12.0,11.4,14.4,12.4,15.1,15.6
1985-01-24,12.0,11.4,14.4,12.4,15.1,15.6,15.2
1985-01-25,11.4,14.4,12.4,15.1,15.6,15.2,12.8
1985-01-26,14.4,12.4,15.1,15.6,15.2,12.8,13.3
1985-01-27,12.4,15.1,15.6,15.2,12.8,13.3,17.5
1985-01-28,15.1,15.6,15.2,12.8,13.3,17.5,15.4
1985-01-29,15.6,15.2,12.8,13.3,17.5,15.4,13.5
1985-01-30,15.2,12.8,13.3,17.5,15.4,13.5,16.7
1985-01-31,12.8,13.3,17.5,15.4,13.5,16.7,15.2
1985-02-01,13.3,17.5,15.4,13.5,16.7,15.2,14.9
1985-02-02,17.5,15.4,13.5,16.7,15.2,14.9,10.2
1985-02-03,15.4,13.5,16.7,15.2,14.9,10.2,13.6
1985-02-04,13.5,16.7,15.2,14.9,10.2,13.6,19.0
1985-02-05,16.7,15.2,14.9,10.2,13.6,19.0,15.7
1985-02-06,15.2,14.9,10.2,13.6,19.0,15.7,18.0
1985-02-07,14.9,10.2,13.6,19.0,15.7,18.0,14.8
1985-02-08,10.2,13.6,19.0,15.7,18.0,14.8,13.9
1985-02-09,13.6,19.0,15.7,18.0,14.8,13.9,13.0
1985-02-10,19.0,15.7,18.0,14.8,13.9,13.0,15.3
1985-02-11,15.7,18.0,14.8,13.9,13.0,15.3,14.3
1985-02-12,18.0,14.8,13.9,13.0,15.3,14.3,15.6
1985-02-13,14.8,13.9,13.0,15.3,14.3,15.6,16.0
1985-02-14,13.9,13.0,15.3,14.3,15.6,16.0,14.9
1985-02-15,13.0,15.3,14.3,15.6,16.0,14.9,11.1
1985-02-16,15.3,14.3,15.6,16.0,14.9,11.1,14.8
1985-02-17,14.3,15.6,16.0,14.9,11.1,14.8,13.0
1985-02-18,15.6,16.0,14.9,11.1,14.8,13.0,12.2
1985-02-19,16.0,14.9,11.1,14.8,13.0,12.2,10.9
1985-02-20,14.9,11.1,14.8,13.0,12.2,10.9,14.6
1985-02-21,11.1,14.8,13.0,12.2,10.9,14.6,16.6
1985-02-22,14.8,13.0,12.2,10.9,14.6,16.6,18.1
1985-02-23,13.0,12.2,10.9,14.6,16.6,18.1,13.4
1985-02-24,12.2,10.9,14.6,16.6,18.1,13.4,10.3
1985-02-25,10.9,14.6,16.6,18.1,13.4,10.3,13.6
1985-02-26,14.6,16.6,18.1,13.4,10.3,13.6,13.8
1985-02-27,16.6,18.1,13.4,10.3,13.6,13.8,10.3
1985-02-28,18.1,13.4,10.3,13.6,13.8,10.3,11.0
1985-03-01,13.4,10.3,13.6,13.8,10.3,11.0,14.3
1985-03-02,10.3,13.6,13.8,10.3,11.0,14.3,15.5
1985-03-03,13.6,13.8,10.3,11.0,14.3,15.5,14.7
1985-03-04,13.8,10.3,11.0,14.3,15.5,14.7,12.7
1985-03-05,10.3,11.0,14.3,15.5,14.7,12.7,10.7
1985-03-06,11.0,14.3,15.5,14.7,12.7,10.7,12.6
1985-03-07,14.3,15.5,14.7,12.7,10.7,12.6,9.8
1985-03-08,15.5,14.7,12.7,10.7,12.6,9.8,13.2
1985-03-09,14.7,12.7,10.7,12.6,9.8,13.2,15.2
1985-03-10,12.7,10.7,12.6,9.8,13.2,15.2,16.6
1985-03-11,10.7,12.6,9.8,13.2,15.2,16.6,21.0
1985-03-12,12.6,9.8,13.2,15.2,16.6,21.0,22.4
1985-03-13,9.8,13.2,15.2,16.6,21.0,22.4,17.0
1985-03-14,13.2,15.2,16.6,21.0,22.4,17.0,21.7
1985-03-15,15.2,16.6,21.0,22.4,17.0,21.7,21.4
1985-03-16,16.6,21.0,22.4,17.0,21.7,21.4,18.6
1985-03-17,21.0,22.4,17.0,21.7,21.4,18.6,16.2
1985-03-18,22.4,17.0,21.7,21.4,18.6,16.2,16.8
1985-03-19,17.0,21.7,21.4,18.6,16.2,16.8,17.0
1985-03-20,21.7,21.4,18.6,16.2,16.8,17.0,18.4
1985-03-21,21.4,18.6,16.2,16.8,17.0,18.4,17.2
1985-03-22,18.6,16.2,16.8,17.0,18.4,17.2,18.4
1985-03-23,16.2,16.8,17.0,18.4,17.2,18.4,18.8
1985-03-24,16.8,17.0,18.4,17.2,18.4,18.8,16.5
1985-03-25,17.0,18.4,17.2,18.4,18.8,16.5,13.3
1985-03-26,18.4,17.2,18.4,18.8,16.5,13.3,12.2
1985-03-27,17.2,18.4,18.8,16.5,13.3,12.2,11.3
1985-03-28,18.4,18.8,16.5,13.3,12.2,11.3,13.8
1985-03-29,18.8,16.5,13.3,12.2,11.3,13.8,16.6
1985-03-30,16.5,13.3,12.2,11.3,13.8,16.6,14.0
1985-03-31,13.3,12.2,11.3,13.8,16.6,14.0,14.3
1985-04-01,12.2,11.3,13.8,16.6,14.0,14.3,16.4
1985-04-02,11.3,13.8,16.6,14.0,14.3,16.4,11.9
1985-04-03,13.8,16.6,14.0,14.3,16.4,11.9,15.7
1985-04-04,16.6,14.0,14.3,16.4,11.9,15.7,17.6
1985-04-05,14.0,14.3,16.4,11.9,15.7,17.6,17.5
1985-04-06,14.3,16.4,11.9,15.7,17.6,17.5,15.9
1985-04-07,16.4,11.9,15.7,17.6,17.5,15.9,16.2
1985-04-08,11.9,15.7,17.6,17.5,15.9,16.2,16.0
1985-04-09,15.7,17.6,17.5,15.9,16.2,16.0,15.9
1985-04-10,17.6,17.5,15.9,16.2,16.0,15.9,16.2
1985-04-11,17.5,15.9,16.2,16.0,15.9,16.2,16.2
1985-04-12,15.9,16.2,16.0,15.9,16.2,16.2,19.5
1985-04-13,16.2,16.0,15.9,16.2,16.2,19.5,18.2
1985-04-14,16.0,15.9,16.2,16.2,19.5,18.2,21.8
1985-04-15,15.9,16.2,16.2,19.5,18.2,21.8,15.1
1985-04-16,16.2,16.2,19.5,18.2,21.8,15.1,11.0
1985-04-17,16.2,19.5,18.2,21.8,15.1,11.0,8.1
1985-04-18,19.5,18.2,21.8,15.1,11.0,8.1,9.5
1985-04-19,18.2,21.8,15.1,11.0,8.1,9.5,9.3
1985-04-20,21.8,15.1,11.0,8.1,9.5,9.3,10.6
1985-04-21,15.1,11.0,8.1,9.5,9.3,10.6,6.3
1985-04-22,11.0,8.1,9.5,9.3,10.6,6.3,8.6
1985-04-23,8.1,9.5,9.3,10.6,6.3,8.6,6.8
1985-04-24,9.5,9.3,10.6,6.3,8.6,6.8,8.7
1985-04-25,9.3,10.6,6.3,8.6,6.8,8.7,8.4
1985-04-26,10.6,6.3,8.6,6.8,8.7,8.4,9.3
1985-04-27,6.3,8.6,6.8,8.7,8.4,9.3,10.0
1985-04-28,8.6,6.8,8.7,8.4,9.3,10.0,10.5
1985-04-29,6.8,8.7,8.4,9.3,10.0,10.5,12.0
1985-04-30,8.7,8.4,9.3,10.0,10.5,12.0,10.1
1985-05-01,8.4,9.3,10.0,10.5,12.0,10.1,9.4
1985-05-02,9.3,10.0,10.5,12.0,10.1,9.4,10.1
1985-05-03,10.0,10.5,12.0,10.1,9.4,10.1,8.0
1985-05-04,10.5,12.0,10.1,9.4,10.1,8.0,10.6
1985-05-05,12.0,10.1,9.4,10.1,8.0,10.6,13.6
1985-05-06,10.1,9.4,10.1,8.0,10.6,13.6,15.4
1985-05-07,9.4,10.1,8.0,10.6,13.6,15.4,9.0
1985-05-08,10.1,8.0,10.6,13.6,15.4,9.0,10.4
1985-05-09,8.0,10.6,13.6,15.4,9.0,10.4,11.0
1985-05-10,10.6,13.6,15.4,9.0,10.4,11.0,12.1
1985-05-11,13.6,15.4,9.0,10.4,11.0,12.1,13.4
1985-05-12,15.4,9.0,10.4,11.0,12.1,13.4,11.3
1985-05-13,9.0,10.4,11.0,12.1,13.4,11.3,6.7
1985-05-14,10.4,11.0,12.1,13.4,11.3,6.7,9.8
1985-05-15,11.0,12.1,13.4,11.3,6.7,9.8,10.8
1985-05-16,12.1,13.4,11.3,6.7,9.8,10.8,7.8
1985-05-17,13.4,11.3,6.7,9.8,10.8,7.8,4.5
1985-05-18,11.3,6.7,9.8,10.8,7.8,4.5,7.6
1985-05-19,6.7,9.8,10.8,7.8,4.5,7.6,6.9
1985-05-20,9.8,10.8,7.8,4.5,7.6,6.9,7.5
1985-05-21,10.8,7.8,4.5,7.6,6.9,7.5,8.5
